colorNameId,participantId,lang0,phaseNum,trialNum,tileNum,name,r,g,b,studyVersion,rgbSet,lab_l,lab_a,lab_b,locale
10273,-1,Russian (text-davinci-003),0,-1,-1,голубой,3,120,174,1.1.5,full,-1,-1,-1,en
168,-1,Korean (text-davinci-003),0,-1,-1,하늘색,3,120,174,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Lavender Gray,126,134,179,1.1.5,full,-1,-1,-1,en
19034,-1,Chinese (text-davinci-003),0,-1,-1,淡紫色,126,134,179,1.1.5,full,-1,-1,-1,en
11145,-1,Russian (text-davinci-003),0,-1,-1,пурпурный,126,134,179,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,Lavender Purple,126,134,179,1.1.5,full,-1,-1,-1,en
7062,-1,English (text-davinci-003),0,-1,-1,olive green,128,124,44,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,棕褐色,128,124,44,1.1.5,full,-1,-1,-1,en
143210,-1,Russian (text-davinci-003),0,-1,-1,Коричневый,128,124,44,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,바나나 노랑,128,124,44,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Desert,159,147,112,1.1.5,full,-1,-1,-1,en
95452,-1,Chinese (text-davinci-003),0,-1,-1,褐色,159,147,112,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,бурый,159,147,112,1.1.5,full,-1,-1,-1,en
42974,-1,Korean (text-davinci-003),0,-1,-1,갈색,159,147,112,1.1.5,full,-1,-1,-1,en
802,-1,English (text-davinci-003),0,-1,-1,Copper,131,69,6,1.1.5,full,-1,-1,-1,en
117845,-1,Chinese (text-davinci-003),0,-1,-1,深褐色,131,69,6,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,коричневый коричневый,131,69,6,1.1.5,full,-1,-1,-1,en
42974,-1,Korean (text-davinci-003),0,-1,-1,갈색,131,69,6,1.1.5,full,-1,-1,-1,en
100688,-1,English (text-davinci-003),0,-1,-1,Olive Drab,97,94,22,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,棕褐色,97,94,22,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,каштановый,97,94,22,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,호박색,97,94,22,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Caribbean Green,9,232,166,1.1.5,full,-1,-1,-1,en
20058,-1,Chinese (text-davinci-003),0,-1,-1,薄荷绿,9,232,166,1.1.5,full,-1,-1,-1,en
31737,-1,Russian (text-davinci-003),0,-1,-1,морская волна,9,232,166,1.1.5,full,-1,-1,-1,en
882,-1,Korean (text-davinci-003),0,-1,-1,초록색,9,232,166,1.1.5,full,-1,-1,-1,en
48,-1,English (text-davinci-003),0,-1,-1,goldenrod,245,214,5,1.1.5,full,-1,-1,-1,en
19002,-1,Chinese (text-davinci-003),0,-1,-1,金黄色,245,214,5,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,желто-золотой,245,214,5,1.1.5,full,-1,-1,-1,en
3851,-1,Korean (text-davinci-003),0,-1,-1,노랑색,245,214,5,1.1.5,full,-1,-1,-1,en
1373,-1,English (text-davinci-003),0,-1,-1,Cornflower Blue,86,156,237,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,湛蓝色,86,156,237,1.1.5,full,-1,-1,-1,en
13939,-1,Russian (text-davinci-003),0,-1,-1,небесно-голубой,86,156,237,1.1.5,full,-1,-1,-1,en
168,-1,Korean (text-davinci-003),0,-1,-1,하늘색,86,156,237,1.1.5,full,-1,-1,-1,en
27193,-1,English (text-davinci-003),0,-1,-1,Persian Blue,38,50,189,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深宝蓝,38,50,189,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,небесно-синий,38,50,189,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,다이아몬드 블루,38,50,189,1.1.5,full,-1,-1,-1,en
7062,-1,English (text-davinci-003),0,-1,-1,olive green,107,150,77,1.1.5,full,-1,-1,-1,en
32975,-1,Chinese (text-davinci-003),0,-1,-1,Olive Green,107,150,77,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зеленый мох,107,150,77,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,초록바나나색,107,150,77,1.1.5,full,-1,-1,-1,en
530,-1,English (text-davinci-003),0,-1,-1,Sky Blue,62,140,237,1.1.5,full,-1,-1,-1,en
19229,-1,Chinese (text-davinci-003),0,-1,-1,深天蓝,62,140,237,1.1.5,full,-1,-1,-1,en
18534,-1,Russian (text-davinci-003),0,-1,-1,Бирюзовый,62,140,237,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,하늘색이다,62,140,237,1.1.5,full,-1,-1,-1,en
43872,-1,English (text-davinci-003),0,-1,-1,Burnt Sienna,205,97,35,1.1.5,full,-1,-1,-1,en
19001,-1,Chinese (text-davinci-003),0,-1,-1,橘红色,205,97,35,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,коричневый оранжевый,205,97,35,1.1.5,full,-1,-1,-1,en
177,-1,Korean (text-davinci-003),0,-1,-1,빨간색,205,97,35,1.1.5,full,-1,-1,-1,en
42430,-1,English (text-davinci-003),0,-1,-1,taupe,195,158,128,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,褐色米色,195,158,128,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,ореховый,195,158,128,1.1.5,full,-1,-1,-1,en
68909,-1,Korean (text-davinci-003),0,-1,-1,연한 갈색,195,158,128,1.1.5,full,-1,-1,-1,en
42086,-1,English (text-davinci-003),0,-1,-1,Green-Yellow,170,242,17,1.1.5,full,-1,-1,-1,en
6376,-1,Chinese (text-davinci-003),0,-1,-1,Beige,170,242,17,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зелено-желтый,170,242,17,1.1.5,full,-1,-1,-1,en
68124,-1,Korean (text-davinci-003),0,-1,-1,회색,170,242,17,1.1.5,full,-1,-1,-1,en
122580,-1,English (text-davinci-003),0,-1,-1,Stonewash,72,75,80,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,哑灰,72,75,80,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,Серый асфальт,72,75,80,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,그레이스쿨 색,72,75,80,1.1.5,full,-1,-1,-1,en
3363,-1,English (text-davinci-003),0,-1,-1,mauve,176,105,152,1.1.5,full,-1,-1,-1,en
19034,-1,Chinese (text-davinci-003),0,-1,-1,淡紫色,176,105,152,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,бледно-розовая пудра,176,105,152,1.1.5,full,-1,-1,-1,en
171,-1,Korean (text-davinci-003),0,-1,-1,분홍색,176,105,152,1.1.5,full,-1,-1,-1,en
4740,-1,English (text-davinci-003),0,-1,-1,Teal Blue,65,226,214,1.1.5,full,-1,-1,-1,en
19468,-1,Chinese (text-davinci-003),0,-1,-1,浅绿色,65,226,214,1.1.5,full,-1,-1,-1,en
18339,-1,Russian (text-davinci-003),0,-1,-1,аквамарин,65,226,214,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,하늘색이다,65,226,214,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,lavender magenta,227,68,254,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深洋红,227,68,254,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,фиолетово-розовый,227,68,254,1.1.5,full,-1,-1,-1,en
160,-1,Korean (text-davinci-003),0,-1,-1,보라색,227,68,254,1.1.5,full,-1,-1,-1,en
13581,-1,English (text-davinci-003),0,-1,-1,Plum,92,56,77,1.1.5,full,-1,-1,-1,en
19007,-1,Chinese (text-davinci-003),0,-1,-1,深紫色,92,56,77,1.1.5,full,-1,-1,-1,en
101003,-1,Russian (text-davinci-003),0,-1,-1,темно-фиолетовый,92,56,77,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,갈색주황색,92,56,77,1.1.5,full,-1,-1,-1,en
13581,-1,English (text-davinci-003),0,-1,-1,Plum,185,24,110,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,淡紫罗兰色,185,24,110,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,виноградный цвет,185,24,110,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,분홍실크 색상이라고 합니다,185,24,110,1.1.5,full,-1,-1,-1,en
89,-1,English (text-davinci-003),0,-1,-1,Teal,25,210,164,1.1.5,full,-1,-1,-1,en
115,-1,Chinese (text-davinci-003),0,-1,-1,Mint Green,25,210,164,1.1.5,full,-1,-1,-1,en
31737,-1,Russian (text-davinci-003),0,-1,-1,морская волна,25,210,164,1.1.5,full,-1,-1,-1,en
882,-1,Korean (text-davinci-003),0,-1,-1,초록색,25,210,164,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Lavender Blush,211,121,254,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,薰衣草紫,211,121,254,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,лиловый,211,121,254,1.1.5,full,-1,-1,-1,en
160,-1,Korean (text-davinci-003),0,-1,-1,보라색,211,121,254,1.1.5,full,-1,-1,-1,en
530,-1,English (text-davinci-003),0,-1,-1,Sky Blue,68,166,183,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,冰川蓝,68,166,183,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,голубой аквамарин,68,166,183,1.1.5,full,-1,-1,-1,en
168,-1,Korean (text-davinci-003),0,-1,-1,하늘색,68,166,183,1.1.5,full,-1,-1,-1,en
23578,-1,English (text-davinci-003),0,-1,-1,beige,216,207,151,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,象牙色,216,207,151,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,бежевый,216,207,151,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,버들빛색,216,207,151,1.1.5,full,-1,-1,-1,en
4198,-1,English (text-davinci-003),0,-1,-1,raspberry,195,49,95,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深紫罗兰色,195,49,95,1.1.5,full,-1,-1,-1,en
41806,-1,Russian (text-davinci-003),0,-1,-1,фиолетово-красный,195,49,95,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,마른 보라색이다,195,49,95,1.1.5,full,-1,-1,-1,en
267,-1,English (text-davinci-003),0,-1,-1,Scarlet,253,31,54,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,火红色,253,31,54,1.1.5,full,-1,-1,-1,en
13942,-1,Russian (text-davinci-003),0,-1,-1,алый,253,31,54,1.1.5,full,-1,-1,-1,en
2947,-1,Korean (text-davinci-003),0,-1,-1,빨강,253,31,54,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Lavender Blush,232,203,244,1.1.5,full,-1,-1,-1,en
19034,-1,Chinese (text-davinci-003),0,-1,-1,淡紫色,232,203,244,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,лиловый,232,203,244,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,라벤더 바나나 색상,232,203,244,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,lavender gray,228,225,245,1.1.5,full,-1,-1,-1,en
19210,-1,Chinese (text-davinci-003),0,-1,-1,紫罗兰色,228,225,245,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,сладкая сирень,228,225,245,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,바람꽃 보라색,228,225,245,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Green Spring,73,218,115,1.1.5,full,-1,-1,-1,en
115,-1,Chinese (text-davinci-003),0,-1,-1,Mint Green,73,218,115,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зеленовато-синий,73,218,115,1.1.5,full,-1,-1,-1,en
882,-1,Korean (text-davinci-003),0,-1,-1,초록색,73,218,115,1.1.5,full,-1,-1,-1,en
4,-1,English (text-davinci-003),0,-1,-1,aqua,130,197,194,1.1.5,full,-1,-1,-1,en
20057,-1,Chinese (text-davinci-003),0,-1,-1,淡绿色,130,197,194,1.1.5,full,-1,-1,-1,en
31737,-1,Russian (text-davinci-003),0,-1,-1,морская волна,130,197,194,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,초록색 또는 연한 초록색,130,197,194,1.1.5,full,-1,-1,-1,en
48,-1,English (text-davinci-003),0,-1,-1,goldenrod,173,151,1,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,珊瑚橙色,173,151,1,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,оранжево-желтый,173,151,1,1.1.5,full,-1,-1,-1,en
42974,-1,Korean (text-davinci-003),0,-1,-1,갈색,173,151,1,1.1.5,full,-1,-1,-1,en
294,-1,English (text-davinci-003),0,-1,-1,turquoise,70,247,198,1.1.5,full,-1,-1,-1,en
19468,-1,Chinese (text-davinci-003),0,-1,-1,浅绿色,70,247,198,1.1.5,full,-1,-1,-1,en
31737,-1,Russian (text-davinci-003),0,-1,-1,морская волна,70,247,198,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,초록색 이라고 합니다,70,247,198,1.1.5,full,-1,-1,-1,en
337,-1,English (text-davinci-003),0,-1,-1,Green,36,188,13,1.1.5,full,-1,-1,-1,en
115,-1,Chinese (text-davinci-003),0,-1,-1,Mint Green,36,188,13,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зеленый мятный,36,188,13,1.1.5,full,-1,-1,-1,en
72330,-1,Korean (text-davinci-003),0,-1,-1,녹차색,36,188,13,1.1.5,full,-1,-1,-1,en
4470,-1,English (text-davinci-003),0,-1,-1,royal purple,58,27,118,1.1.5,full,-1,-1,-1,en
19007,-1,Chinese (text-davinci-003),0,-1,-1,深紫色,58,27,118,1.1.5,full,-1,-1,-1,en
101003,-1,Russian (text-davinci-003),0,-1,-1,темно-фиолетовый,58,27,118,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,밤하늘 파랑,58,27,118,1.1.5,full,-1,-1,-1,en
3363,-1,English (text-davinci-003),0,-1,-1,mauve,218,130,138,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,淡珊瑚粉,218,130,138,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,вишневый,218,130,138,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,분홍빛 갈색,218,130,138,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Lavender Blush,168,95,193,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,浅褐色,168,95,193,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,сладкая сирень,168,95,193,1.1.5,full,-1,-1,-1,en
42974,-1,Korean (text-davinci-003),0,-1,-1,갈색,168,95,193,1.1.5,full,-1,-1,-1,en
89,-1,English (text-davinci-003),0,-1,-1,Teal,66,122,135,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深天蓝色,66,122,135,1.1.5,full,-1,-1,-1,en
10801,-1,Russian (text-davinci-003),0,-1,-1,бирюзовый,66,122,135,1.1.5,full,-1,-1,-1,en
157,-1,Korean (text-davinci-003),0,-1,-1,파란색,66,122,135,1.1.5,full,-1,-1,-1,en
89,-1,English (text-davinci-003),0,-1,-1,Teal,14,228,151,1.1.5,full,-1,-1,-1,en
20058,-1,Chinese (text-davinci-003),0,-1,-1,薄荷绿,14,228,151,1.1.5,full,-1,-1,-1,en
31737,-1,Russian (text-davinci-003),0,-1,-1,морская волна,14,228,151,1.1.5,full,-1,-1,-1,en
3286,-1,Korean (text-davinci-003),0,-1,-1,녹색,14,228,151,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Aqua Gray,179,202,197,1.1.5,full,-1,-1,-1,en
19326,-1,Chinese (text-davinci-003),0,-1,-1,海军蓝,179,202,197,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,Бледно-Синий,179,202,197,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,틸란드라 색,179,202,197,1.1.5,full,-1,-1,-1,en
64913,-1,English (text-davinci-003),0,-1,-1,Sunset Orange,233,108,74,1.1.5,full,-1,-1,-1,en
19001,-1,Chinese (text-davinci-003),0,-1,-1,橘红色,233,108,74,1.1.5,full,-1,-1,-1,en
79913,-1,Russian (text-davinci-003),0,-1,-1,апельсиновый,233,108,74,1.1.5,full,-1,-1,-1,en
184,-1,Korean (text-davinci-003),0,-1,-1,주황색,233,108,74,1.1.5,full,-1,-1,-1,en
811,-1,English (text-davinci-003),0,-1,-1,yellow green,194,204,25,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,苍白黄色,194,204,25,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,золотой,194,204,25,1.1.5,full,-1,-1,-1,en
3851,-1,Korean (text-davinci-003),0,-1,-1,노랑색,194,204,25,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Lavender Gray,221,169,223,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,淡紫红,221,169,223,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,розово-лиловый,221,169,223,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,라벤더 분홍색,221,169,223,1.1.5,full,-1,-1,-1,en
143952,-1,English (text-davinci-003),0,-1,-1,Raw Umber,123,94,7,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,棕褐色,123,94,7,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,баклажановый,123,94,7,1.1.5,full,-1,-1,-1,en
42974,-1,Korean (text-davinci-003),0,-1,-1,갈색,123,94,7,1.1.5,full,-1,-1,-1,en
32354,-1,English (text-davinci-003),0,-1,-1,Blue-Violet,27,28,238,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,蓝宝石色,27,28,238,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,небесно-синий,27,28,238,1.1.5,full,-1,-1,-1,en
68268,-1,Korean (text-davinci-003),0,-1,-1,밤색,27,28,238,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Green Sheen,111,207,60,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,草坪绿,111,207,60,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,Зеленый лайм,111,207,60,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,라임컬러,111,207,60,1.1.5,full,-1,-1,-1,en
2196,-1,English (text-davinci-003),0,-1,-1,Spring Green,104,208,100,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,酸橙绿,104,208,100,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зеленый морской,104,208,100,1.1.5,full,-1,-1,-1,en
71772,-1,Korean (text-davinci-003),0,-1,-1,라임그린,104,208,100,1.1.5,full,-1,-1,-1,en
13581,-1,English (text-davinci-003),0,-1,-1,Plum,210,22,125,1.1.5,full,-1,-1,-1,en
36628,-1,Chinese (text-davinci-003),0,-1,-1,紫红色,210,22,125,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,розово-лиловый,210,22,125,1.1.5,full,-1,-1,-1,en
160,-1,Korean (text-davinci-003),0,-1,-1,보라색,210,22,125,1.1.5,full,-1,-1,-1,en
22869,-1,English (text-davinci-003),0,-1,-1,Brown,68,60,24,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深卡其布色,68,60,24,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,коричневый,68,60,24,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,곰팡이 브라운,68,60,24,1.1.5,full,-1,-1,-1,en
337,-1,English (text-davinci-003),0,-1,-1,Green,26,175,77,1.1.5,full,-1,-1,-1,en
18938,-1,Chinese (text-davinci-003),0,-1,-1,绿色,26,175,77,1.1.5,full,-1,-1,-1,en
31737,-1,Russian (text-davinci-003),0,-1,-1,морская волна,26,175,77,1.1.5,full,-1,-1,-1,en
882,-1,Korean (text-davinci-003),0,-1,-1,초록색,26,175,77,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,lavender mist,222,15,247,1.1.5,full,-1,-1,-1,en
19034,-1,Chinese (text-davinci-003),0,-1,-1,淡紫色,222,15,247,1.1.5,full,-1,-1,-1,en
