colorNameId,participantId,lang0,phaseNum,trialNum,tileNum,name,r,g,b,studyVersion,rgbSet,lab_l,lab_a,lab_b,locale
68268,-1,Korean (text-davinci-003),0,-1,-1,밤색,134,5,80,1.1.5,full,-1,-1,-1,en
6376,-1,English (text-davinci-003),0,-1,-1,Beige,188,192,130,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,金色,188,192,130,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,бледно-зеленый,188,192,130,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,황금빛 노랑,188,192,130,1.1.5,full,-1,-1,-1,en
32354,-1,English (text-davinci-003),0,-1,-1,Blue-Violet,34,13,189,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深天蓝色,34,13,189,1.1.5,full,-1,-1,-1,en
10273,-1,Russian (text-davinci-003),0,-1,-1,голубой,34,13,189,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,남색 또는 다람쥐 파랑,34,13,189,1.1.5,full,-1,-1,-1,en
952,-1,English (text-davinci-003),0,-1,-1,Royal Blue,37,80,215,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,蓝宝石色,37,80,215,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,небесно-синий,37,80,215,1.1.5,full,-1,-1,-1,en
157,-1,Korean (text-davinci-003),0,-1,-1,파란색,37,80,215,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Flamingo Pink,229,67,99,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,火热的玫瑰,229,67,99,1.1.5,full,-1,-1,-1,en
41767,-1,Russian (text-davinci-003),0,-1,-1,розово-красный,229,67,99,1.1.5,full,-1,-1,-1,en
13190,-1,Korean (text-davinci-003),0,-1,-1,붉은색,229,67,99,1.1.5,full,-1,-1,-1,en
62,-1,English (text-davinci-003),0,-1,-1,midnight blue,59,71,110,1.1.5,full,-1,-1,-1,en
19004,-1,Chinese (text-davinci-003),0,-1,-1,深蓝色,59,71,110,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,Сливовый синий,59,71,110,1.1.5,full,-1,-1,-1,en
5344,-1,Korean (text-davinci-003),0,-1,-1,Navy Blue,59,71,110,1.1.5,full,-1,-1,-1,en
3449,-1,English (text-davinci-003),0,-1,-1,Royal Purple,48,7,133,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深海蓝色,48,7,133,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,синий пурпурный,48,7,133,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,블루베이지,48,7,133,1.1.5,full,-1,-1,-1,en
530,-1,English (text-davinci-003),0,-1,-1,Sky Blue,43,139,221,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,蓝灰色,43,139,221,1.1.5,full,-1,-1,-1,en
10273,-1,Russian (text-davinci-003),0,-1,-1,голубой,43,139,221,1.1.5,full,-1,-1,-1,en
157,-1,Korean (text-davinci-003),0,-1,-1,파란색,43,139,221,1.1.5,full,-1,-1,-1,en
24260,-1,English (text-davinci-003),0,-1,-1,Rose Pink,229,175,173,1.1.5,full,-1,-1,-1,en
19630,-1,Chinese (text-davinci-003),0,-1,-1,粉红色,229,175,173,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,розово-коричневый,229,175,173,1.1.5,full,-1,-1,-1,en
171,-1,Korean (text-davinci-003),0,-1,-1,분홍색,229,175,173,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Lavender Blue,100,130,202,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,淡蓝紫色,100,130,202,1.1.5,full,-1,-1,-1,en
18348,-1,Russian (text-davinci-003),0,-1,-1,лазурный,100,130,202,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,다이아몬드 블루,100,130,202,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Light Steel Blue,111,126,227,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,薄荷紫,111,126,227,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,голубой лазурит,111,126,227,1.1.5,full,-1,-1,-1,en
160,-1,Korean (text-davinci-003),0,-1,-1,보라색,111,126,227,1.1.5,full,-1,-1,-1,en
530,-1,English (text-davinci-003),0,-1,-1,Sky Blue,127,177,242,1.1.5,full,-1,-1,-1,en
20055,-1,Chinese (text-davinci-003),0,-1,-1,淡蓝色,127,177,242,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,пастельный голубой,127,177,242,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,바다빛 라벤더,127,177,242,1.1.5,full,-1,-1,-1,en
797,-1,English (text-davinci-003),0,-1,-1,Bright Red,232,65,61,1.1.5,full,-1,-1,-1,en
103961,-1,Chinese (text-davinci-003),0,-1,-1,深红色,232,65,61,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,похожий на розовый,232,65,61,1.1.5,full,-1,-1,-1,en
177,-1,Korean (text-davinci-003),0,-1,-1,빨간색,232,65,61,1.1.5,full,-1,-1,-1,en
382,-1,English (text-davinci-003),0,-1,-1,Mint,160,240,104,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,哑光灰色,160,240,104,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,мятный зеленый,160,240,104,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,회색이다,160,240,104,1.1.5,full,-1,-1,-1,en
115,-1,English (text-davinci-003),0,-1,-1,Mint Green,167,255,211,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,薄荷奶油,167,255,211,1.1.5,full,-1,-1,-1,en
10801,-1,Russian (text-davinci-003),0,-1,-1,бирюзовый,167,255,211,1.1.5,full,-1,-1,-1,en
158,-1,Korean (text-davinci-003),0,-1,-1,연두색,167,255,211,1.1.5,full,-1,-1,-1,en
8460,-1,English (text-davinci-003),0,-1,-1,Midnight Blue,6,59,89,1.1.5,full,-1,-1,-1,en
19326,-1,Chinese (text-davinci-003),0,-1,-1,海军蓝,6,59,89,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,Синий глубокого океана,6,59,89,1.1.5,full,-1,-1,-1,en
73899,-1,Korean (text-davinci-003),0,-1,-1,감청색,6,59,89,1.1.5,full,-1,-1,-1,en
58829,-1,English (text-davinci-003),0,-1,-1,Electric Purple,150,4,168,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,紫罗兰玫瑰色,150,4,168,1.1.5,full,-1,-1,-1,en
11145,-1,Russian (text-davinci-003),0,-1,-1,пурпурный,150,4,168,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,바나나 자주색,150,4,168,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Coral Orange,250,150,107,1.1.5,full,-1,-1,-1,en
19029,-1,Chinese (text-davinci-003),0,-1,-1,橙色,250,150,107,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,оранжево-коричневый,250,150,107,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,벚꽃 오렌지,250,150,107,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Lavender Gray,177,135,175,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,暗紫色,177,135,175,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,фиолетово-лиловый,177,135,175,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,라벤더 핑크,177,135,175,1.1.5,full,-1,-1,-1,en
3,-1,English (text-davinci-003),0,-1,-1,green,35,217,73,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,绿松石绿,35,217,73,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зеленый магический,35,217,73,1.1.5,full,-1,-1,-1,en
3286,-1,Korean (text-davinci-003),0,-1,-1,녹색,35,217,73,1.1.5,full,-1,-1,-1,en
952,-1,English (text-davinci-003),0,-1,-1,Royal Blue,39,12,185,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,蓝宝石色,39,12,185,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,Синий лазурный,39,12,185,1.1.5,full,-1,-1,-1,en
168,-1,Korean (text-davinci-003),0,-1,-1,하늘색,39,12,185,1.1.5,full,-1,-1,-1,en
952,-1,English (text-davinci-003),0,-1,-1,Royal Blue,25,27,158,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深宝蓝,25,27,158,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,Лазурный Синий,25,27,158,1.1.5,full,-1,-1,-1,en
881,-1,Korean (text-davinci-003),0,-1,-1,남색,25,27,158,1.1.5,full,-1,-1,-1,en
3,-1,English (text-davinci-003),0,-1,-1,green,41,179,111,1.1.5,full,-1,-1,-1,en
115,-1,Chinese (text-davinci-003),0,-1,-1,Mint Green,41,179,111,1.1.5,full,-1,-1,-1,en
31737,-1,Russian (text-davinci-003),0,-1,-1,морская волна,41,179,111,1.1.5,full,-1,-1,-1,en
3286,-1,Korean (text-davinci-003),0,-1,-1,녹색,41,179,111,1.1.5,full,-1,-1,-1,en
294,-1,English (text-davinci-003),0,-1,-1,turquoise,84,193,170,1.1.5,full,-1,-1,-1,en
19468,-1,Chinese (text-davinci-003),0,-1,-1,浅绿色,84,193,170,1.1.5,full,-1,-1,-1,en
31737,-1,Russian (text-davinci-003),0,-1,-1,морская волна,84,193,170,1.1.5,full,-1,-1,-1,en
3845,-1,Korean (text-davinci-003),0,-1,-1,파랑색,84,193,170,1.1.5,full,-1,-1,-1,en
6376,-1,English (text-davinci-003),0,-1,-1,Beige,212,194,148,1.1.5,full,-1,-1,-1,en
51137,-1,Chinese (text-davinci-003),0,-1,-1,米色,212,194,148,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,бежевый,212,194,148,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,밤남색이라고 합니다,212,194,148,1.1.5,full,-1,-1,-1,en
2136,-1,English (text-davinci-003),0,-1,-1,Raspberry,174,24,84,1.1.5,full,-1,-1,-1,en
51137,-1,Chinese (text-davinci-003),0,-1,-1,米色,174,24,84,1.1.5,full,-1,-1,-1,en
13942,-1,Russian (text-davinci-003),0,-1,-1,алый,174,24,84,1.1.5,full,-1,-1,-1,en
3186,-1,Korean (text-davinci-003),0,-1,-1,노랑,174,24,84,1.1.5,full,-1,-1,-1,en
3,-1,English (text-davinci-003),0,-1,-1,green,73,207,43,1.1.5,full,-1,-1,-1,en
115,-1,Chinese (text-davinci-003),0,-1,-1,Mint Green,73,207,43,1.1.5,full,-1,-1,-1,en
31737,-1,Russian (text-davinci-003),0,-1,-1,морская волна,73,207,43,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,따뜻한 녹색,73,207,43,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Lavender Gray,185,159,209,1.1.5,full,-1,-1,-1,en
19034,-1,Chinese (text-davinci-003),0,-1,-1,淡紫色,185,159,209,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,цвет розово-лиловый,185,159,209,1.1.5,full,-1,-1,-1,en
160,-1,Korean (text-davinci-003),0,-1,-1,보라색,185,159,209,1.1.5,full,-1,-1,-1,en
56284,-1,English (text-davinci-003),0,-1,-1,Taupe,197,133,112,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,巧克力色,197,133,112,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,коричневый шоколад,197,133,112,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,붉은 빨강색,197,133,112,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Blue Bell,48,50,188,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深宝石蓝,48,50,188,1.1.5,full,-1,-1,-1,en
18599,-1,Russian (text-davinci-003),0,-1,-1,темно-синий,48,50,188,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,바다 파란색,48,50,188,1.1.5,full,-1,-1,-1,en
13581,-1,English (text-davinci-003),0,-1,-1,Plum,96,70,92,1.1.5,full,-1,-1,-1,en
19007,-1,Chinese (text-davinci-003),0,-1,-1,深紫色,96,70,92,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,серо-лиловый,96,70,92,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,다크 바이올렛,96,70,92,1.1.5,full,-1,-1,-1,en
3,-1,English (text-davinci-003),0,-1,-1,green,62,238,9,1.1.5,full,-1,-1,-1,en
115,-1,Chinese (text-davinci-003),0,-1,-1,Mint Green,62,238,9,1.1.5,full,-1,-1,-1,en
10275,-1,Russian (text-davinci-003),0,-1,-1,зеленый,62,238,9,1.1.5,full,-1,-1,-1,en
3286,-1,Korean (text-davinci-003),0,-1,-1,녹색,62,238,9,1.1.5,full,-1,-1,-1,en
23578,-1,English (text-davinci-003),0,-1,-1,beige,176,184,123,1.1.5,full,-1,-1,-1,en
20058,-1,Chinese (text-davinci-003),0,-1,-1,薄荷绿,176,184,123,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зелено-коричневый,176,184,123,1.1.5,full,-1,-1,-1,en
3286,-1,Korean (text-davinci-003),0,-1,-1,녹색,176,184,123,1.1.5,full,-1,-1,-1,en
89,-1,English (text-davinci-003),0,-1,-1,Teal,62,128,105,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,海洋绿,62,128,105,1.1.5,full,-1,-1,-1,en
31737,-1,Russian (text-davinci-003),0,-1,-1,морская волна,62,128,105,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,에메랄드 그린,62,128,105,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Mauve Shadow,163,115,121,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,暗灰色,163,115,121,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,Серый асфальт,163,115,121,1.1.5,full,-1,-1,-1,en
52116,-1,Korean (text-davinci-003),0,-1,-1,검정색,163,115,121,1.1.5,full,-1,-1,-1,en
1229,-1,English (text-davinci-003),0,-1,-1,Rose,210,58,87,1.1.5,full,-1,-1,-1,en
19110,-1,Chinese (text-davinci-003),0,-1,-1,深粉色,210,58,87,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,розово-коричневый,210,58,87,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,바나나 레드,210,58,87,1.1.5,full,-1,-1,-1,en
57924,-1,English (text-davinci-003),0,-1,-1,Terracotta,189,73,62,1.1.5,full,-1,-1,-1,en
103961,-1,Chinese (text-davinci-003),0,-1,-1,深红色,189,73,62,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,насыщенный алый,189,73,62,1.1.5,full,-1,-1,-1,en
192,-1,Korean (text-davinci-003),0,-1,-1,빨강색,189,73,62,1.1.5,full,-1,-1,-1,en
1323,-1,English (text-davinci-003),0,-1,-1,Sea Green,99,208,160,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,碧绿色,99,208,160,1.1.5,full,-1,-1,-1,en
89271,-1,Russian (text-davinci-003),0,-1,-1,нежно-зеленый,99,208,160,1.1.5,full,-1,-1,-1,en
73899,-1,Korean (text-davinci-003),0,-1,-1,감청색,99,208,160,1.1.5,full,-1,-1,-1,en
58826,-1,English (text-davinci-003),0,-1,-1,Dusty Plum,104,25,59,1.1.5,full,-1,-1,-1,en
95462,-1,Chinese (text-davinci-003),0,-1,-1,深紫红色,104,25,59,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,вишневый темно-фиолетовый,104,25,59,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,다크 파랑,104,25,59,1.1.5,full,-1,-1,-1,en
3449,-1,English (text-davinci-003),0,-1,-1,Royal Purple,66,8,146,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深灰色,66,8,146,1.1.5,full,-1,-1,-1,en
101003,-1,Russian (text-davinci-003),0,-1,-1,темно-фиолетовый,66,8,146,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,바이올렛 파랑,66,8,146,1.1.5,full,-1,-1,-1,en
57924,-1,English (text-davinci-003),0,-1,-1,Terracotta,174,65,59,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,灰石英色,174,65,59,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,баклажановый,174,65,59,1.1.5,full,-1,-1,-1,en
2943,-1,Korean (text-davinci-003),0,-1,-1,파랑,174,65,59,1.1.5,full,-1,-1,-1,en
8448,-1,English (text-davinci-003),0,-1,-1,Lemon Yellow,236,244,53,1.1.5,full,-1,-1,-1,en
13224,-1,Chinese (text-davinci-003),0,-1,-1,柠檬黄,236,244,53,1.1.5,full,-1,-1,-1,en
10772,-1,Russian (text-davinci-003),0,-1,-1,желто-зеленый,236,244,53,1.1.5,full,-1,-1,-1,en
12219,-1,Korean (text-davinci-003),0,-1,-1,밝은 노랑,236,244,53,1.1.5,full,-1,-1,-1,en
109978,-1,English (text-davinci-003),0,-1,-1,Caribbean Sea,4,141,178,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深天蓝色,4,141,178,1.1.5,full,-1,-1,-1,en
10273,-1,Russian (text-davinci-003),0,-1,-1,голубой,4,141,178,1.1.5,full,-1,-1,-1,en
157,-1,Korean (text-davinci-003),0,-1,-1,파란색,4,141,178,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Rosebud,172,32,130,1.1.5,full,-1,-1,-1,en
19630,-1,Chinese (text-davinci-003),0,-1,-1,粉红色,172,32,130,1.1.5,full,-1,-1,-1,en
13942,-1,Russian (text-davinci-003),0,-1,-1,алый,172,32,130,1.1.5,full,-1,-1,-1,en
68124,-1,Korean (text-davinci-003),0,-1,-1,회색,172,32,130,1.1.5,full,-1,-1,-1,en
2196,-1,English (text-davinci-003),0,-1,-1,Spring Green,202,237,148,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,豆沙绿,202,237,148,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,бледно-зеленый,202,237,148,1.1.5,full,-1,-1,-1,en
72305,-1,Korean (text-davinci-003),0,-1,-1,연한 녹색,202,237,148,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Lavender Blush,212,132,202,1.1.5,full,-1,-1,-1,en
19034,-1,Chinese (text-davinci-003),0,-1,-1,淡紫色,212,132,202,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,розово-лиловый,212,132,202,1.1.5,full,-1,-1,-1,en
160,-1,Korean (text-davinci-003),0,-1,-1,보라색,212,132,202,1.1.5,full,-1,-1,-1,en
530,-1,English (text-davinci-003),0,-1,-1,Sky Blue,10,178,242,1.1.5,full,-1,-1,-1,en
19823,-1,Chinese (text-davinci-003),0,-1,-1,天蓝色,10,178,242,1.1.5,full,-1,-1,-1,en
10273,-1,Russian (text-davinci-003),0,-1,-1,голубой,10,178,242,1.1.5,full,-1,-1,-1,en
168,-1,Korean (text-davinci-003),0,-1,-1,하늘색,10,178,242,1.1.5,full,-1,-1,-1,en
8133,-1,English (text-davinci-003),0,-1,-1,olive,92,116,12,1.1.5,full,-1,-1,-1,en
19000,-1,Chinese (text-davinci-003),0,-1,-1,深绿色,92,116,12,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зеленовато-коричневый,92,116,12,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,로즈 그레이,92,116,12,1.1.5,full,-1,-1,-1,en
48,-1,English (text-davinci-003),0,-1,-1,goldenrod,222,179,36,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,橙黄色,222,179,36,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,желто-золотой,222,179,36,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,사파리 노랑,222,179,36,1.1.5,full,-1,-1,-1,en
337,-1,English (text-davinci-003),0,-1,-1,Green,93,173,13,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,苹果绿,93,173,13,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зеленый мох,93,173,13,1.1.5,full,-1,-1,-1,en
3286,-1,Korean (text-davinci-003),0,-1,-1,녹색,93,173,13,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Lavender Purple,173,40,222,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,珊瑚粉,173,40,222,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,фиолетовый лавандовый,173,40,222,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,바닐라색이다,173,40,222,1.1.5,full,-1,-1,-1,en
